filter,benchmark,noise_level,information_retention,jaccard,average_betweenness_original,average_betweenness_filtered,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
overlapping_trees,bench_noise_filtering,0.5,5.2818019537632855e-08,0.0466790813159528,0.0038564758903741,0.0081475928933556,50.92255892255892,5.851851851851852,0.5906322117997902,0.0218857835019451,2.137660387660388,3.403539903539904,5.0,6.0,0.4766721583139976,0.2950258338203224,0.53612703612719,0.3199783116448706,0.4773939152281702,-0.0301645871127097,0.172035672035672,0.0197697697697697,0.6057148742361477,0.0179677819083023,988.5630264485484,4.213742361890509,119,13,376,35901,493,7186,0.4326812428078251,0.0497222956889711,0.0891946388328786,0.4179682101517108,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.1,0.4237143678112272,0.6258351893095768,0.0092460719579363,0.011221082407523,5.622895622895623,4.2087542087542085,0.0558056982299406,0.0227860616749505,3.668259168259168,4.262034762034762,7.0,8.0,0.2749017618392705,0.2362718782610312,0.3020646728980019,0.2607848920350493,0.0096651965121549,-0.1061891829322664,0.0189962689962689,0.0142187642187642,0.0387732749178532,0.0198511166253101,4.746681177657607,2.7779705018762257,13,10,562,43058,63,273,0.8992,0.6730538922155689,0.7698630136986301,0.0874300156925963,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.2,0.6589235351098878,0.5645833333333333,0.0091020913054811,0.0104639308029138,5.602693602693603,4.511784511784512,0.0671970192172212,0.0287026105207923,3.727591227591228,4.028983528983529,7.0,7.0,0.2706693104810046,0.2495736923277474,0.2982851899518707,0.2738769072103319,0.0774144188327633,-0.0787535578987717,0.0189280189280189,0.0152425152425152,0.0492457852706299,0.0227108868060562,4.569420353932139,2.8357197111405865,16,12,542,42996,128,290,0.808955223880597,0.6514423076923077,0.7217043941411452,0.0975167140007778,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.3,0.3562829882301231,0.4807321772639691,0.0090449463330819,0.0099945862657727,5.6767676767676765,4.673400673400673,0.0533601452793371,0.0244081021858799,3.6851169351169353,3.926653926653927,7.0,7.0,0.2737950276587775,0.2560382401660191,0.3015159098492527,0.2803573595241067,0.0233027589503689,-0.0686481979605657,0.0191782691782691,0.0157885157885157,0.0392570704938792,0.0180904522613065,5.3568003264972965,2.933736920268907,15,11,499,42918,195,344,0.7190201729106628,0.5919335705812574,0.649316851008458,0.1107350995044582,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.4,0.6652245179993747,0.3841409691629956,0.0091273862460303,0.0094966306830713,5.730639730639731,4.848484848484849,0.0640645736605332,0.0180239139835099,3.692578942578943,3.801506051506052,7.0,7.0,0.2734214976389573,0.2641382648911478,0.3014183555850225,0.2882794049461065,0.0459830065742611,-0.1037471339971795,0.0193602693602693,0.0163800163800163,0.0472887767969735,0.0160934048595771,4.930812048657167,2.6807468625650444,13,11,436,42821,284,415,0.6055555555555555,0.5123384253819037,0.5550604710375557,0.1261041866960249,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.5,0.7192011540525746,0.3187919463087248,0.0092104431087481,0.0093946797336627,5.64983164983165,4.936026936026936,0.0769566198859127,0.0237638530567823,3.717080717080717,3.7714305214305215,7.0,6.0,0.2715167976707845,0.2661904851595913,0.2993524368524491,0.2904946613280253,0.0039128725775679,-0.0895205804134553,0.019087269087269,0.0166757666757666,0.0517352877775382,0.0190620272314674,4.968291217449467,2.8275572787357297,13,11,380,42764,353,459,0.5184174624829468,0.4529201430274135,0.4834605597964376,0.1359154828303916,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_noise_filtering,0.1,1.0984701717981606e-08,0.3012430573922243,0.0038564758903741,0.0,50.92255892255892,15.34006734006734,0.5906322117997902,0.2289562289562289,2.137660387660388,,5.0,,0.4766721583139976,0.0518245518245518,0.53612703612719,0.0518245518245518,0.4773939152281702,,0.172035672035672,0.0518245518245518,0.6057148742361477,1.0,988.5630264485484,792.4668457867109,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_noise_filtering,0.2,1.0984701717981606e-08,0.3012430573922243,0.0038564758903741,0.0,50.92255892255892,15.34006734006734,0.5906322117997902,0.2289562289562289,2.137660387660388,,5.0,,0.4766721583139976,0.0518245518245518,0.53612703612719,0.0518245518245518,0.4773939152281702,,0.172035672035672,0.0518245518245518,0.6057148742361477,1.0,988.5630264485484,792.4668457867109,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_noise_filtering,0.3,1.0984701717981606e-08,0.3012430573922243,0.0038564758903741,0.0,50.92255892255892,15.34006734006734,0.5906322117997902,0.2289562289562289,2.137660387660388,,5.0,,0.4766721583139976,0.0518245518245518,0.53612703612719,0.0518245518245518,0.4773939152281702,,0.172035672035672,0.0518245518245518,0.6057148742361477,1.0,988.5630264485484,792.4668457867109,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_noise_filtering,0.4,1.0984701717981606e-08,0.3012430573922243,0.0038564758903741,0.0,50.92255892255892,15.34006734006734,0.5906322117997902,0.2289562289562289,2.137660387660388,,5.0,,0.4766721583139976,0.0518245518245518,0.53612703612719,0.0518245518245518,0.4773939152281702,,0.172035672035672,0.0518245518245518,0.6057148742361477,1.0,988.5630264485484,792.4668457867109,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_noise_filtering,0.5,1.0984701717981606e-08,0.3012430573922243,0.0038564758903741,0.0,50.92255892255892,15.34006734006734,0.5906322117997902,0.2289562289562289,2.137660387660388,,5.0,,0.4766721583139976,0.0518245518245518,0.53612703612719,0.0518245518245518,0.4773939152281702,,0.172035672035672,0.0518245518245518,0.6057148742361477,1.0,988.5630264485484,792.4668457867109,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.1,1.0,1.0,0.0,0.0,15.34006734006734,15.34006734006734,0.2289562289562289,0.2289562289562289,,,,,0.0518245518245518,0.0518245518245518,0.0518245518245518,0.0518245518245518,,,0.0518245518245518,0.0518245518245518,1.0,1.0,792.4668457867109,792.4668457867109,67,67,2278,41678,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.2,1.0,1.0,0.0,0.0,15.34006734006734,15.34006734006734,0.2289562289562289,0.2289562289562289,,,,,0.0518245518245518,0.0518245518245518,0.0518245518245518,0.0518245518245518,,,0.0518245518245518,0.0518245518245518,1.0,1.0,792.4668457867109,792.4668457867109,67,67,2278,41678,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.3,1.0,1.0,0.0,0.0,15.34006734006734,15.34006734006734,0.2289562289562289,0.2289562289562289,,,,,0.0518245518245518,0.0518245518245518,0.0518245518245518,0.0518245518245518,,,0.0518245518245518,0.0518245518245518,1.0,1.0,792.4668457867109,792.4668457867109,67,67,2278,41678,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.4,1.0,1.0,0.0,0.0,15.34006734006734,15.34006734006734,0.2289562289562289,0.2289562289562289,,,,,0.0518245518245518,0.0518245518245518,0.0518245518245518,0.0518245518245518,,,0.0518245518245518,0.0518245518245518,1.0,1.0,792.4668457867109,792.4668457867109,67,67,2278,41678,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.5,1.0,1.0,0.0,0.0,15.34006734006734,15.34006734006734,0.2289562289562289,0.2289562289562289,,,,,0.0518245518245518,0.0518245518245518,0.0518245518245518,0.0518245518245518,,,0.0518245518245518,0.0518245518245518,1.0,1.0,792.4668457867109,792.4668457867109,67,67,2278,41678,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.1,0.1789696385054381,0.4951456310679611,0.0140056835358848,0.0019940746115242,2.64,1.4666666666666666,0.0,0.0246035892351681,3.072841163310962,,7.0,,0.3363210629731527,0.0670084505305258,0.3681845104931976,0.0744350697773512,-0.3716335551764193,-0.3649918129773273,0.0177181208053691,0.0098434004474272,0.0,0.0115606936416184,47.40373333333332,13.155555555555551,80,38,102,10969,8,96,0.9272727272727272,0.5151515151515151,0.6623376623376623,0.0964701388811555,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.2,0.1675157895236306,0.4657534246575342,0.0140056835358848,0.0024245722232299,2.64,1.64,0.0,0.0286366468780261,3.072841163310962,,7.0,,0.3363210629731527,0.0686040866199318,0.3681845104931976,0.0768516032811327,-0.3716335551764193,-0.2936793027629871,0.0177181208053691,0.0110067114093959,0.0,0.0304054054054054,47.40373333333332,10.7904,80,30,102,10956,21,96,0.8292682926829268,0.5151515151515151,0.6355140186915887,0.1023220340773096,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.3,0.160029544017625,0.4675324675324675,0.0140056835358848,0.0023659229699498,2.64,1.88,0.0,0.0255082901847607,3.072841163310962,,7.0,,0.3363210629731527,0.0802989424254774,0.3681845104931976,0.0887173750932121,-0.3716335551764193,-0.298362047453546,0.0177181208053691,0.0126174496644295,0.0,0.0342706502636203,47.40373333333332,13.518933333333337,80,34,108,10944,33,90,0.7659574468085106,0.5454545454545454,0.6371681415929203,0.1049128753270825,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.4,0.0425412114462341,0.4235294117647059,0.0140056835358848,0.0019910514541387,2.64,2.2,0.0,0.0754752284752284,3.072841163310962,,7.0,,0.3363210629731527,0.0808497500096557,0.3681845104931976,0.0889067859806096,-0.3716335551764193,-0.1966522926655485,0.0177181208053691,0.0147651006711409,0.0,0.0755725190839694,47.40373333333332,14.826666666666666,80,36,108,10920,57,90,0.6545454545454545,0.5454545454545454,0.5950413223140496,0.1146924688726656,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.5,0.1003100126313909,0.3992932862190813,0.0140056835358848,0.0028193965777858,2.64,2.64,0.0,0.0758051965420386,3.072841163310962,,7.0,,0.3363210629731527,0.1028626242121641,0.3681845104931976,0.1138985831469063,-0.3716335551764193,-0.2016775770563713,0.0177181208053691,0.0177181208053691,0.0,0.0825183374083129,47.40373333333332,17.48373333333333,80,38,113,10892,85,85,0.5707070707070707,0.5707070707070707,0.5707070707070707,0.1233390771986146,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.4439715560497375,0.54,0.0014408368099643,0.0003379889957071,1.32,0.7333333333333333,0.0,0.0,,,,,0.0434178256667146,0.0139417087573825,0.0493303504847133,0.0163281133482475,-0.3168885381404335,-0.4024502749178936,0.0088590604026845,0.0049217002237136,0.0,0.0,7.630933333333332,3.475555555555556,22,12,54,11075,1,45,0.9818181818181818,0.5454545454545454,0.7012987012987013,0.0641586400744036,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.5701435449984564,0.5841584158415841,0.0014408368099643,0.0004208235080718,1.32,0.8133333333333334,0.0,0.0,,,,,0.0434178256667146,0.0170307642656044,0.0493303504847133,0.0197494407158836,-0.3168885381404335,-0.4177775097010272,0.0088590604026845,0.0054586129753914,0.0,0.0,7.630933333333332,4.0851555555555565,22,14,59,11074,2,40,0.9672131147540984,0.5959595959595959,0.7375,0.0613057033378214,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.5532429083380163,0.5943396226415094,0.0014408368099643,0.0006003990567748,1.32,0.9333333333333332,0.0,0.0037777777777777,,,,,0.0434178256667146,0.0223755106682606,0.0493303504847133,0.025676360924683,-0.3168885381404335,-0.3913762842226462,0.0088590604026845,0.0062639821029082,0.0,0.0081743869209809,7.630933333333332,4.955555555555556,22,16,63,11069,7,36,0.9,0.6363636363636364,0.7455621301775148,0.0620312398744208,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.5427105527572175,0.6454545454545455,0.0014408368099643,0.0008259265977386,1.32,1.0933333333333333,0.0,0.0073275613275613,,,,,0.0434178256667146,0.0281575433187177,0.0493303504847133,0.0322803877703208,-0.3168885381404335,-0.3430721558211597,0.0088590604026845,0.0073378076062639,0.0,0.0205479452054794,7.630933333333332,5.737955555555554,22,16,71,11065,11,28,0.8658536585365854,0.7171717171717171,0.7845303867403315,0.0590756539185648,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.745151571382743,0.6923076923076923,0.0014408368099643,0.0010079206723502,1.32,1.32,0.0,0.0145930735930735,,,,,0.0434178256667146,0.036207373245325,0.0493303504847133,0.0411304996271443,-0.3168885381404335,-0.3065052599009906,0.0088590604026845,0.0088590604026845,0.0,0.031413612565445,7.630933333333332,7.217599999999999,22,19,81,11058,18,18,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0567580523808482,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.1,0.1512705536556125,0.4666666666666667,0.0140056835358848,0.0059798053086643,2.64,1.4666666666666666,0.0,0.0,3.072841163310962,,7.0,,0.3363210629731527,0.109228009566674,0.3681845104931976,0.1231901565995517,-0.3716335551764193,-0.3109399542039627,0.0177181208053691,0.0098434004474272,0.0,0.0,47.40373333333332,13.248888888888889,80,42,98,10965,12,100,0.8909090909090909,0.494949494949495,0.6363636363636364,0.1001117943334013,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.2,0.336577402195449,0.4439461883408072,0.0140056835358848,0.0080168087550637,2.64,1.653333333333333,0.0,0.0344509907436736,3.072841163310962,,7.0,,0.3363210629731527,0.134984440242807,0.3681845104931976,0.1508784489187177,-0.3716335551764193,-0.2813696720366698,0.0177181208053691,0.0110961968680089,0.0,0.0139017608897126,47.40373333333332,13.306488888888888,80,41,99,10952,25,99,0.7983870967741935,0.5,0.6149068322981367,0.1053384871165755,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.3,0.413052067305937,0.3950617283950617,0.0140056835358848,0.0123955499123284,2.64,1.88,0.0,0.0023515644247351,3.072841163310962,,7.0,,0.3363210629731527,0.1623691484328011,0.3681845104931976,0.1847801569546524,-0.3716335551764193,-0.2465527556027633,0.0177181208053691,0.0126174496644295,0.0,0.0027447392497712,47.40373333333332,12.918933333333332,80,41,96,10932,45,102,0.6808510638297872,0.4848484848484848,0.5663716814159292,0.1146924688726656,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.4,0.1507205352222984,0.3444444444444444,0.0140056835358848,0.015229457645565,2.64,2.2,0.0,0.0484595445648077,3.072841163310962,,7.0,,0.3363210629731527,0.1574631596450803,0.3681845104931976,0.1852375884120833,-0.3716335551764193,-0.1970406259112792,0.0177181208053691,0.0147651006711409,0.0,0.0256653992395437,47.40373333333332,11.386666666666668,80,38,93,10905,72,105,0.5636363636363636,0.4696969696969697,0.512396694214876,0.1258527956562612,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.5,0.3517030351960271,0.3378378378378378,0.0140056835358848,0.0127069351230425,2.64,2.64,0.0,0.0563024227234753,3.072841163310962,,7.0,,0.3363210629731527,0.2037153900839727,0.3681845104931976,0.2269425801640431,-0.3716335551764193,-0.1630116143833543,0.0177181208053691,0.0177181208053691,0.0,0.025943396226415,47.40373333333332,12.6304,80,39,100,10879,98,98,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.1324354555553125,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.6104700640488442,0.4528301886792453,0.0055214946490114,0.0020176552391317,1.32,0.7333333333333333,0.0,0.0,,,,,0.091820957810437,0.0275498669087101,0.1066332161499945,0.0329121124960053,-0.3720717116647749,-0.2857480716052977,0.0088590604026845,0.0049217002237136,0.0,0.0,12.92426666666667,3.0222222222222217,41,18,48,11069,7,51,0.8727272727272727,0.4848484848484848,0.6233766233766234,0.0720427414772131,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.6431413815736623,0.4636363636363636,0.0055214946490114,0.001212890743092,1.32,0.8266666666666667,0.0,0.0,,,,,0.091820957810437,0.0257317204699984,0.1066332161499945,0.0298288057952488,-0.3720717116647749,-0.2329013678905686,0.0088590604026845,0.0055480984340044,0.0,0.0,12.92426666666667,3.449955555555554,41,20,51,11065,11,48,0.8225806451612904,0.5151515151515151,0.6335403726708074,0.0726611454504093,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.6735295553551454,0.4285714285714285,0.0055214946490114,0.0038363867222927,1.32,0.9466666666666668,0.0,0.0278095238095238,,,,,0.091820957810437,0.0349540187389259,0.1066332161499945,0.0436796278541248,-0.3720717116647749,-0.2668747244091117,0.0088590604026845,0.0063534675615212,0.0,0.0210526315789473,12.92426666666667,3.85048888888889,41,21,51,11056,20,48,0.7183098591549296,0.5151515151515151,0.6,0.0780064816901924,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.6507257459733062,0.3481481481481481,0.0055214946490114,0.0029010218271963,1.32,1.106666666666667,0.0,0.0,,,,,0.091820957810437,0.0452103570292927,0.1066332161499945,0.0523663222186718,-0.3720717116647749,-0.2001832265199754,0.0088590604026845,0.0074272930648769,0.0,0.0,12.92426666666667,3.9352888888888895,41,20,47,11040,36,52,0.5662650602409639,0.4747474747474747,0.5164835164835165,0.0887396211280047,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.6572695055632183,0.3378378378378378,0.0055214946490114,0.0066751315073462,1.32,1.32,0.0,0.0171546840958605,,,,,0.091820957810437,0.0523280310601079,0.1066332161499945,0.0646888281988953,-0.3720717116647749,-0.1528091796902657,0.0088590604026845,0.0088590604026845,0.0,0.0209059233449477,12.92426666666667,3.404266666666666,41,18,50,11027,49,49,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.0936460086926911,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.1,0.6478566534238659,0.8954545454545455,0.0140056835358848,0.0135449543503234,2.64,2.92,0.0,0.0633769621193947,3.072841163310962,3.0046532438478746,7.0,7.0,0.3363210629731527,0.3426367076188917,0.3681845104931976,0.373217854479566,-0.3716335551764193,-0.3252381314691289,0.0177181208053691,0.0195973154362416,0.0,0.0069408740359897,47.40373333333332,46.26026666666665,80,79,197,10955,22,1,0.8995433789954338,0.9949494949494948,0.9448441247002398,0.0453670094683177,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.2,0.615825285547234,0.8016194331983806,0.0140056835358848,0.0126241006106777,2.64,3.293333333333333,0.0,0.0758093656379292,3.072841163310962,2.868366890380313,7.0,6.0,0.3363210629731527,0.3574712805461414,0.3681845104931976,0.3849768829231675,-0.3716335551764193,-0.2871891392360035,0.0177181208053691,0.0221029082774049,0.0,0.0116307244972134,47.40373333333332,47.47395555555556,80,80,198,10928,49,0,0.8016194331983806,1.0,0.8898876404494382,0.0662177277776562,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.3,0.4893622058761249,0.6950354609929078,0.0140056835358848,0.0122951810871273,2.64,3.733333333333333,0.0,0.1188939340384029,3.072841163310962,2.819686800894855,7.0,6.0,0.3363210629731527,0.3629480973126157,0.3681845104931976,0.3910529455629902,-0.3716335551764193,-0.2519951046728735,0.0177181208053691,0.0250559284116331,0.0,0.0208671458381636,47.40373333333332,47.30222222222223,80,80,196,10893,84,2,0.7,0.98989898989899,0.8200836820083682,0.0877254207212247,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.4,0.3332677969527717,0.593939393939394,0.0140056835358848,0.0117667331761291,2.64,4.373333333333333,0.0,0.1717986175100098,3.072841163310962,2.741476510067114,7.0,6.0,0.3363210629731527,0.3722925251028326,0.3681845104931976,0.4005995525726875,-0.3716335551764193,-0.2098977412254123,0.0177181208053691,0.0293512304250559,0.0,0.0375242613758895,47.40373333333332,47.07395555555555,80,80,196,10845,132,2,0.5975609756097561,0.98989898989899,0.7452471482889734,0.1095036595467873,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.5,0.1814002980115351,0.4961240310077519,0.0140056835358848,0.0110768486607412,2.64,5.08,0.0,0.1733417878417877,3.072841163310962,2.639373601789709,7.0,6.0,0.3363210629731527,0.3849631365216871,0.3681845104931976,0.4128918717374979,-0.3716335551764193,-0.1743789330562047,0.0177181208053691,0.0340939597315436,0.0,0.0532124556562869,47.40373333333332,46.92693333333333,80,81,192,10788,189,6,0.5039370078740157,0.9696969696969696,0.6632124352331606,0.1320971779771627,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.648342895876182,0.8976744186046511,0.0164604873329705,0.0150535098857246,2.5866666666666664,2.853333333333333,0.0,0.0611298245614035,3.436152125279642,3.2279194630872485,7.0,7.0,0.2996511333038015,0.3183620660165176,0.3416367316501118,0.3546481303930666,-0.3761662685633871,-0.332489891249765,0.0173601789709172,0.0191498881431767,0.0,0.0066796548844976,43.709155555555554,42.61848888888887,77,76,193,10960,21,1,0.9018691588785048,0.9948453608247424,0.946078431372549,0.0443698105640023,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.6235182171132068,0.8016528925619835,0.0164604873329705,0.0134893282544289,2.5866666666666664,3.2266666666666666,0.0,0.0660331571132486,3.436152125279642,2.996420581655481,7.0,6.0,0.2996511333038015,0.3420413077473693,0.3416367316501118,0.3730290827740191,-0.3761662685633871,-0.2942539678122675,0.0173601789709172,0.02165548098434,0.0,0.0102094240837696,43.709155555555554,43.748622222222224,77,77,194,10933,48,0,0.8016528925619835,1.0,0.8899082568807339,0.0655385536415232,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.5500107446862111,0.7003610108303249,0.0164604873329705,0.0129645081322933,2.5866666666666664,3.693333333333333,0.0,0.0969523215152506,3.436152125279642,2.9187472035794184,7.0,6.0,0.2996511333038015,0.3501332019769925,0.3416367316501118,0.3816167039522516,-0.3761662685633871,-0.2642766713206446,0.0173601789709172,0.0247874720357941,0.0,0.0177121771217712,43.709155555555554,44.25262222222223,77,77,194,10898,83,0,0.7003610108303249,1.0,0.8237791932059448,0.0861817443828851,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.3457293126867602,0.6006191950464397,0.0164604873329705,0.012293367192696,2.5866666666666664,4.306666666666667,0.0,0.1488262435420329,3.436152125279642,2.819418344519016,7.0,6.0,0.2996511333038015,0.3616010931108226,0.3416367316501118,0.3927397464578456,-0.3761662685633871,-0.2243834616724107,0.0173601789709172,0.028903803131991,0.0,0.0322506861848124,43.709155555555554,44.05262222222222,77,77,194,10852,129,0,0.6006191950464397,1.0,0.7504835589941973,0.1074412591189894,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.2227062599499456,0.5013192612137203,0.0164604873329705,0.0115853437329947,2.5866666666666664,5.0,0.0,0.1642388207605598,3.436152125279642,2.7146308724832213,7.0,6.0,0.2996511333038015,0.3743703576986207,0.3416367316501118,0.405105145413855,-0.3761662685633871,-0.1856250149708268,0.0173601789709172,0.0335570469798657,0.0,0.0502723083368244,43.709155555555554,43.653333333333336,77,78,190,10796,185,4,0.5066666666666667,0.979381443298969,0.6678383128295254,0.1300490356667528,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
overlapping_trees,bench_noise_filtering,0.1,0.6349429679365844,0.8617511520737328,0.0140056835358848,0.0144585525122437,2.64,2.7466666666666666,0.0,0.0633833067517277,3.072841163310962,3.1398657718120804,7.0,7.0,0.3363210629731527,0.3286667752399732,0.3681845104931976,0.3613461169702414,-0.3716335551764193,-0.3229996221989367,0.0177181208053691,0.0184340044742729,0.0,0.0067415730337078,47.40373333333332,42.66915555555555,80,77,187,10958,19,11,0.9077669902912622,0.9444444444444444,0.9257425742574258,0.0518127760150839,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
overlapping_trees,bench_noise_filtering,0.2,0.2787649091786073,0.7447698744769874,0.0140056835358848,0.0146091057500453,2.64,2.92,0.0,0.0708820029872661,3.072841163310962,3.1621476510067112,7.0,7.0,0.3363210629731527,0.3260137068566297,0.3681845104931976,0.3592476829657656,-0.3716335551764193,-0.2941573739862134,0.0177181208053691,0.0195973154362416,0.0,0.0094312660760217,47.40373333333332,41.04693333333334,80,76,178,10936,41,20,0.8127853881278538,0.898989898989899,0.8537170263788969,0.0738824267021021,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_real_nets,False
